split,model_version,prediction_count,mae,rmse,mape,smape,wape,bias,absolute_bias,median_absolute_error,p90_absolute_error,p95_absolute_error,peak_threshold_mw,peak_prediction_count,peak_hour_mae,peak_hour_rmse,peak_hour_bias,ramp_mae,directional_accuracy,overprediction_rate,underprediction_rate,prediction_latency_ms,slice_column,slice_value
test,baseline_weighted_weather_naive_v0_1,1644,4326.646646897811,5250.985677711426,4.659005904351109,4.579251916980676,4.6529777202657305,1561.6269996958647,1561.6269996958647,3828.8666666666613,8406.747083333321,9626.334583333331,109383.20000000001,165,5482.131186868686,6458.317492089411,2124.6312878787876,4326.646646897811,32.60340632603406,57.785888077858885,42.214111922141115,0.0,temperature_bucket,60-80F
test,baseline_weighted_weather_naive_v0_1,319,6491.255877742948,7258.724946048117,5.480840503681157,5.636530779169748,5.424543679992389,-5000.4194618599795,5000.4194618599795,6344.008333333317,10899.202500000009,12440.515000000001,140240.4,32,5367.332552083333,6336.581863136999,-3852.7786458333335,6491.255877742948,17.86833855799373,12.852664576802509,87.14733542319749,0.0,temperature_bucket,80-90F
test,baseline_weighted_weather_naive_v0_1,246,4402.157909891598,5549.224595901246,3.916095120210021,3.9610833054335015,3.982738766491433,-1145.8545223577228,1145.8545223577228,3644.2687499999884,9268.185416666674,10308.145833333332,125368.0,25,6063.492166666662,7866.322218138789,-5656.713166666663,4402.157909891598,38.61788617886179,43.08943089430895,56.91056910569105,0.0,temperature_bucket,<30F
test,baseline_weighted_weather_naive_v0_1,39,7192.937072649571,8006.672644859156,5.0796241153790485,5.2458931920193175,5.032038018309872,-7173.143696581193,7173.143696581193,8145.924999999988,10782.151666666667,12081.811249999984,151976.6,4,4938.046874999993,5625.872240847889,-4938.046874999993,7192.937072649571,12.82051282051282,2.564102564102564,97.43589743589743,0.0,temperature_bucket,>90F
test,extra_trees_v0_1,1665,556.9282687500014,762.5823300406325,0.6053944271183941,0.6059341086030832,0.612532072457702,-72.79929876688803,72.79929876688803,409.8833333333605,1282.9177682539625,1602.96055555554,107201.8,167,884.9442331685847,1167.4627068968443,-473.661575499797,556.9282687500014,89.7897897897898,47.147147147147145,52.85285285285285,0.020507922308863884,temperature_bucket,30-60F
test,extra_trees_v0_1,1644,528.4408814781667,684.5916948401664,0.5685350138706289,0.5684204874354856,0.5682977716145275,15.443281325384074,15.443281325384074,425.9233333332959,1134.8816111111096,1416.9168333333023,109383.20000000001,165,583.3256575123571,744.5718840623351,-43.99331753684197,528.4408814781667,94.52554744525547,51.21654501216545,48.78345498783455,0.020507922308863884,temperature_bucket,60-80F
test,extra_trees_v0_1,319,641.5978925770258,838.9874655581052,0.5349474063116059,0.5357948306835008,0.5361637037308242,-226.83415065787943,226.83415065787943,506.4723611111258,1418.1077115384599,1635.403288888903,140240.4,32,878.3077777777789,1126.5209719239165,-549.635868055565,641.5978925770258,98.11912225705329,37.30407523510972,62.695924764890286,0.020507922308863877,temperature_bucket,80-90F
test,extra_trees_v0_1,246,869.1096250046508,1178.9616012027734,0.7600373265850887,0.7627420309792637,0.7863045049017997,-388.36152025143616,388.36152025143616,651.4108333333643,1928.6280555555568,2612.81361111112,125368.0,25,1468.4332666666526,1847.8805701507185,-939.2135777777667,869.1096250046508,89.43089430894308,34.552845528455286,65.4471544715447,0.02050792230886388,temperature_bucket,<30F
test,extra_trees_v0_1,39,1257.2335897435994,1613.19512896031,0.8559028817341147,0.8615649162494708,0.8795360167325357,-1161.9489743589907,1161.9489743589907,869.6705555555527,2537.7941111111613,3504.208166666737,151976.6,4,3378.075416666732,3466.5714708311507,-3378.075416666732,1257.2335897435994,79.48717948717949,10.256410256410255,89.74358974358975,0.020507922308863884,temperature_bucket,>90F
test,gradient_boosting_v0_1,1665,589.978570063973,779.1174009992548,0.6496177947874469,0.6503361695497412,0.6488821209202017,-90.08556747643397,90.08556747643397,454.85414267581655,1290.1906959578018,1637.7890120907336,107201.8,167,749.8787032411504,958.5193382634473,-191.28007435057742,589.978570063973,89.36936936936937,44.68468468468468,55.31531531531532,0.0022355737263984633,temperature_bucket,30-60F
